Sample	Subtype	class	d_CD163(H1)_P	d_CD163(H2)_P	d_CD163(H3)_P	d_CD163.CD206.CD68_NNP	d_CD163.CD206.CD68_NPN	d_CD163.CD206.CD68_NPP	d_CD163.CD206.CD68_PNN	d_CD163.CD206.CD68_PNP	d_CD163.CD206.CD68_PPN	d_CD163.CD206.CD68_PPP	d_CD163.CD206.ICSBP_NNP	d_CD163.CD206.ICSBP_NPN	d_CD163.CD206.ICSBP_NPP	d_CD163.CD206.ICSBP_PNN	d_CD163.CD206.ICSBP_PNP	d_CD163.CD206.ICSBP_PPN	d_CD163.CD206.ICSBP_PPP	d_CD163.CD206.PANCK_NNP	d_CD163.CD206.PANCK_NPN	d_CD163.CD206.PANCK_NPP	d_CD163.CD206.PANCK_PNN	d_CD163.CD206.PANCK_PNP	d_CD163.CD206.PANCK_PPN	d_CD163.CD206.PANCK_PPP	d_CD163.CD206_NP	d_CD163.CD206_PN	d_CD163.CD206_PP	d_CD163.CD68.ICSBP_NNP	d_CD163.CD68.ICSBP_NPN	d_CD163.CD68.ICSBP_NPP	d_CD163.CD68.ICSBP_PNN	d_CD163.CD68.ICSBP_PNP	d_CD163.CD68.ICSBP_PPN	d_CD163.CD68.ICSBP_PPP	d_CD163.CD68.PANCK_NNP	d_CD163.CD68.PANCK_NPN	d_CD163.CD68.PANCK_NPP	d_CD163.CD68.PANCK_PNN	d_CD163.CD68.PANCK_PNP	d_CD163.CD68.PANCK_PPN	d_CD163.CD68.PANCK_PPP	d_CD163.CD68_NP	d_CD163.CD68_PN	d_CD163.CD68_PP	d_CD163.ICSBP.PANCK_NNP	d_CD163.ICSBP.PANCK_NPN	d_CD163.ICSBP.PANCK_NPP	d_CD163.ICSBP.PANCK_PNN	d_CD163.ICSBP.PANCK_PNP	d_CD163.ICSBP.PANCK_PPN	d_CD163.ICSBP.PANCK_PPP	d_CD163.ICSBP_NP	d_CD163.ICSBP_PN	d_CD163.ICSBP_PP	d_CD163.PANCK_NP	d_CD163.PANCK_PN	d_CD163.PANCK_PP	d_CD163_P	d_CD206(H1)_P	d_CD206(H2)_P	d_CD206(H3)_P	d_CD206.CD68.ICSBP_NNP	d_CD206.CD68.ICSBP_NPN	d_CD206.CD68.ICSBP_NPP	d_CD206.CD68.ICSBP_PNN	d_CD206.CD68.ICSBP_PNP	d_CD206.CD68.ICSBP_PPN	d_CD206.CD68.ICSBP_PPP	d_CD206.CD68.PANCK_NNP	d_CD206.CD68.PANCK_NPN	d_CD206.CD68.PANCK_NPP	d_CD206.CD68.PANCK_PNN	d_CD206.CD68.PANCK_PNP	d_CD206.CD68.PANCK_PPN	d_CD206.CD68.PANCK_PPP	d_CD206.CD68_NP	d_CD206.CD68_PN	d_CD206.CD68_PP	d_CD206.ICSBP.PANCK_NNP	d_CD206.ICSBP.PANCK_NPN	d_CD206.ICSBP.PANCK_NPP	d_CD206.ICSBP.PANCK_PNN	d_CD206.ICSBP.PANCK_PNP	d_CD206.ICSBP.PANCK_PPN	d_CD206.ICSBP.PANCK_PPP	d_CD206.ICSBP_NP	d_CD206.ICSBP_PN	d_CD206.ICSBP_PP	d_CD206.PANCK_NP	d_CD206.PANCK_PN	d_CD206.PANCK_PP	d_CD206_P	d_CD68(H1)_P	d_CD68(H2)_P	d_CD68(H3)_P	d_CD68.ICSBP.PANCK_NNP	d_CD68.ICSBP.PANCK_NPN	d_CD68.ICSBP.PANCK_NPP	d_CD68.ICSBP.PANCK_PNN	d_CD68.ICSBP.PANCK_PNP	d_CD68.ICSBP.PANCK_PPN	d_CD68.ICSBP.PANCK_PPP	d_CD68.ICSBP_NP	d_CD68.ICSBP_PN	d_CD68.ICSBP_PP	d_CD68.PANCK_NP	d_CD68.PANCK_PN	d_CD68.PANCK_PP	d_CD68_P	d_ICSBP(H1)_P	d_ICSBP(H2)_P	d_ICSBP(H3)_P	d_ICSBP.PANCK_NP	d_ICSBP.PANCK_PN	d_ICSBP.PANCK_PP	d_ICSBP_P	d_PANCK(H1)_P	d_PANCK(H2)_P	d_PANCK(H3)_P	d_PANCK_P	
13-E	4A	Tumor	81.54862215655332	3.4554500913793778	0	505.186803359665	4.837630127931129	5.528720146207005	6.9109001827587555	10.366350274138133	0	0	145.12890383793388	10.366350274138133	0	15.895070420345139	1.3821800365517511	0	0	3579.1552046507595	4.837630127931129	5.528720146207005	6.9109001827587555	10.366350274138133	0	0	10.366350274138133	17.27725045689689	0	127.16056336276111	492.74718303069926	17.968340475172766	5.528720146207005	1.3821800365517511	10.366350274138133	0	3148.606123264889	74.63772197379456	436.0778015320775	2.073270054827627	4.837630127931129	4.837630127931129	5.528720146207005	510.71552350587206	6.9109001827587555	10.366350274138133	3439.555020959033	0	145.12890383793388	6.9109001827587555	8.984170237586383	0	1.3821800365517511	145.12890383793388	15.895070420345139	1.3821800365517511	3584.6839247969665	6.9109001827587555	10.366350274138133	17.27725045689689	9.675260255862257	0.6910900182758756	0	128.54274339931285	497.5848131586304	17.968340475172766	4.837630127931129	0	5.528720146207005	0	3150.679393319717	76.71099202862219	438.842161605181	2.073270054827627	2.7643600731035023	2.7643600731035023	2.7643600731035023	515.5531536338032	4.837630127931129	5.528720146207005	3443.010471050412	0	146.51108387448562	4.837630127931129	5.528720146207005	0	0	146.51108387448562	10.366350274138133	0	3589.521554924898	4.837630127931129	5.528720146207005	10.366350274138133	594.337415717253	32.48123085896615	6.9109001827587555	3024.901009993507	0	128.54274339931285	79.47535210172569	423.63818120311174	0	17.968340475172766	128.54274339931285	503.1135333048374	17.968340475172766	3153.4437533928203	79.47535210172569	441.6065216782845	521.0818737800101	62.1981016448288	0	0	3448.539191196619	0	146.51108387448562	146.51108387448562	1308.2334045962325	1536.9842006455472	749.832669829325	3595.050275071105	
13-G	3P	Stroma	622.3911804848195	116.07650790569457	28.742754338552942	1005.996401849353	153.66318665610996	122.70945121459141	33.164716544484165	267.5287134588389	12.16039606631086	96.17767797900407	44.21962205931222	265.3177323558733	11.054905514828056	287.4275433855294	13.265886617793665	99.4941496334525	8.843924411862444	1.1054905514828055	276.3726378707014	0	300.6934300033231	0	108.33807404531494	0	276.3726378707014	300.6934300033231	108.33807404531494	34.27020709596697	1107.701532585771	21.004320478173305	44.21962205931222	1.1054905514828055	342.7020709596697	21.004320478173305	0	1127.6003625124615	1.1054905514828055	45.325112610795024	0	363.706391437843	0	1128.7058530639445	45.325112610795024	363.706391437843	1.1054905514828055	55.27452757414027	0	386.9216930189819	0	22.10981102965611	0	55.27452757414027	386.9216930189819	22.10981102965611	1.1054905514828055	409.03150404863806	0	409.03150404863806	237.68046856880318	43.11413150782941	25.426282684104525	26.53177323558733	1242.5713798666734	30.953735441518553	156.9796583105584	8.843924411862444	207.83222367876743	11.054905514828056	0	1272.419624756709	1.1054905514828055	165.8235827224208	0	218.88712919359548	0	1273.525115308192	165.8235827224208	218.88712919359548	1.1054905514828055	57.485508677105884	0	364.8118819893258	0	19.8988299266905	0	57.485508677105884	364.8118819893258	19.8988299266905	1.1054905514828055	384.7107119160163	0	384.7107119160163	1455.9310563028548	195.67182761245658	9.94941496334525	0	35.375697647449776	0	1449.298112993958	1.1054905514828055	42.00864095634661	0	35.375697647449776	1450.4036035454408	42.00864095634661	0	1491.3067539503045	1.1054905514828055	1492.4122445017874	44.21962205931222	9.94941496334525	8.843924411862444	1.1054905514828055	77.38433860379638	0	77.38433860379638	1.1054905514828055	0	0	1.1054905514828055	
13-G	3P	Tumor	925.4781427759668	60.86129748944249	9.660523411022618	1064.5896798946924	26.08341320976107	52.16682641952214	113.02812390896463	203.83704397257725	0	32.8457795974769	271.46070784973557	73.4199779237719	4.830261705511309	285.9514929662695	30.913674915272377	27.04946555086333	5.7963140466135705	3567.6312956906527	41.54025066739726	36.70998896188595	70.52182090046512	246.34334698107676	24.151308527556544	8.694471069920356	78.2502396292832	316.8651678815419	32.8457795974769	194.1765205615546	1034.6420573205223	82.11444899369225	110.12996688565784	2.8981570233067853	202.87099163147496	33.81183193857916	2859.514929662695	371.9301513243708	744.8263549898438	3.864209364409047	109.16391454455558	90.8089200636126	145.87390350644154	1116.7565063142147	113.02812390896463	236.68282357005413	3337.7108385083143	9.660523411022618	266.63044614422427	85.01260601699904	227.98835250013377	9.660523411022618	27.04946555086333	276.2909695552469	313.0009585171328	36.70998896188595	3604.341284652539	94.67312942802165	255.03781805099712	349.7109474790188	63.75945451274928	1.9321046822045236	6.762366387715833	197.0746775848614	1163.1270186871232	105.29970518014653	26.08341320976107	0	74.38603026487415	10.62657575212488	2952.255954408512	406.7080356040522	861.7186882632175	9.660523411022618	16.42288979873845	56.03103578393118	28.981570233067853	1268.4267238672696	26.08341320976107	85.01260601699904	3528.02314970546	16.42288979873845	285.9514929662695	62.79340217164702	37.67604130298821	2.8981570233067853	7.728418728818094	302.37438276500797	100.46944347463523	10.62657575212488	3813.9746426717297	65.6915591949538	45.4044600318063	111.0960192267601	1340.8806494499393	196.10862524375915	20.2870991631475	2774.502323645696	2.8981570233067853	194.1765205615546	446.31618158924493	791.1968673627524	16.42288979873845	99.50339113353296	197.0746775848614	1237.5130489519972	115.92628093227141	2968.6788442072507	462.7390713879834	890.7002584962854	1353.4393298842688	158.43258394077094	2.8981570233067853	3.864209364409047	3565.6991910084485	19.321046822045236	293.6799116950876	313.0009585171328	1563.0726879034596	1624.9000377340044	671.406377066072	3859.379102703536	
13-H	6CA	Stroma	1627.857304309778	394.00367875013734	155.5277679276858	1136.3895576582909	0	2.073703572369144	458.2884894935808	839.8499468095033	4.147407144738288	0	60.13740359870518	2.073703572369144	0	1273.2539934346544	24.88444286842973	4.147407144738288	0	252.99183582903558	2.073703572369144	0	1254.590661283332	43.547775019752024	4.147407144738288	0	2.073703572369144	1298.138436303084	4.147407144738288	29.031850013168018	1107.357707645123	31.105553585537162	452.0673787764734	10.36851786184572	825.3340218029193	14.515925006584009	184.55961794085383	1070.0310433424784	68.43221788818175	447.9199716317351	14.515925006584009	810.8180967963353	29.031850013168018	1138.46326123066	462.4358966383191	839.8499468095033	248.8444286842973	55.98999645396689	4.147407144738288	1233.8536255596407	43.547775019752024	24.88444286842973	0	60.13740359870518	1277.4014005793927	24.88444286842973	252.99183582903558	1258.7380684280704	43.547775019752024	1302.2858434478223	10.36851786184572	0	2.073703572369144	39.400367875013735	1930.618025875673	45.62147859212117	4.147407144738288	0	2.073703572369144	0	199.07554294743784	1878.7754365664446	97.46406790134976	4.147407144738288	0	2.073703572369144	0	1976.2395044677942	4.147407144738288	2.073703572369144	292.39220370404934	80.87443932239661	4.147407144738288	6.2211107171074325	0	0	0	85.0218464671349	6.2211107171074325	0	296.5396108487876	6.2211107171074325	0	6.2211107171074325	1764.7217400861416	87.09555003950405	0	194.92813580269953	35.25296073027545	4.147407144738288	1835.2276615466924	97.46406790134976	45.62147859212117	0	39.400367875013735	1932.6917294480422	45.62147859212117	199.07554294743784	1880.8491401388137	97.46406790134976	1978.3132080401633	53.91629288159775	12.442221434214865	12.442221434214865	292.39220370404934	80.87443932239661	4.147407144738288	85.0218464671349	18.663332151322297	0	0	296.5396108487876	
13-H	6CA	Tumor	1579.6123207292874	142.4792363157809	33.09557064027981	1323.2618837359335	0.5609418752589799	0	146.40582944259376	480.7271870969458	0	0.5609418752589799	7.292244378366738	0.5609418752589799	0	625.4501909137625	1.6828256257769396	0.5609418752589799	0	6835.07675003067	0	0.5609418752589799	71.80056003314942	555.33245650639	0	0.5609418752589799	0.5609418752589799	627.1330165395395	0.5609418752589799	2.8047093762948996	1318.7743487338616	4.487535002071839	146.40582944259376	0	479.6053033464278	1.6828256257769396	5569.030937571152	56.65512940115697	1266.6067543347765	6.170360627848779	140.23546881474496	65.63019940530064	415.6579295669041	1323.2618837359335	146.40582944259376	481.28812897220473	6830.028273153339	1.6828256257769396	5.609418752589799	71.80056003314942	554.2105727558721	0	1.6828256257769396	7.292244378366738	626.0111327890215	1.6828256257769396	6835.6376919059285	71.80056003314942	555.893398381649	627.6939584147984	2.2437675010359195	0	0	2.8047093762948996	1797.8187102050306	6.170360627848779	0.5609418752589799	0	0.5609418752589799	0	5708.705464510638	122.28532880645761	1681.7037420264217	0	0.5609418752589799	0	0.5609418752589799	1803.9890708328794	0.5609418752589799	0.5609418752589799	7383.116962158693	1.6828256257769396	7.292244378366738	0	1.1218837505179597	0	0	8.975070004143678	1.1218837505179597	0	7390.40920653706	0	1.1218837505179597	1.1218837505179597	1543.1510988374537	118.91967755490373	15.145430631992458	5708.144522635379	1.6828256257769396	1.1218837505179597	122.28532880645761	1676.0943232738318	0	6.170360627848779	2.8047093762948996	1798.3796520802896	6.170360627848779	5709.266406385897	122.28532880645761	1682.2646839016807	1804.5500127081382	5.609418752589799	0	0.5609418752589799	7384.238845909211	1.6828256257769396	7.292244378366738	8.975070004143678	5562.299635068044	956.4058973165606	142.4792363157809	7391.531090287578	
13-I	4A	Stroma	1797.5072786654755	115.32257726326752	13.343108113105332	921.627538955204	43.841640943060376	17.155424716849712	672.8738805608832	504.17887084519435	7.6246332074887615	18.108503867785807	109.60410235765094	60.043986508973994	0.9530791509360952	1068.4017281993627	108.65102320671485	22.873899622466283	2.8592374528082853	15.249266414977523	60.99706565991009	0	1160.8504058401638	16.202345565913618	25.73313707527457	0	60.99706565991009	1177.0527514060775	25.73313707527457	67.66861971646276	895.8944018799294	42.888561792124285	631.8914770706311	48.60703669774085	459.38415075119786	62.90322396178228	13.343108113105332	936.8768053701815	1.9061583018721904	670.0146431080749	10.483870660297047	516.5688998073636	5.718474905616571	938.7829636720537	680.4985137683719	522.2873747129802	15.249266414977523	110.55718150858704	0	1075.0732822559153	16.202345565913618	111.51026065952314	0	110.55718150858704	1091.275627821829	111.51026065952314	15.249266414977523	1186.5835429154386	16.202345565913618	1202.785888481352	78.1524903767598	16.202345565913618	0.9530791509360952	115.32257726326752	1322.8738614993001	102.93254830109828	50.51319499961304	0.9530791509360952	32.404691131827235	2.8592374528082853	23.82697877340238	1418.1817765929095	7.6246332074887615	51.46627415054914	0	35.26392858463552	0	1425.8064098003983	51.46627415054914	35.26392858463552	31.45161198089114	218.25512556436578	0	82.91788613144028	0	3.8123166037443807	0	218.25512556436578	82.91788613144028	3.8123166037443807	31.45161198089114	86.73020273518466	0	86.73020273518466	980.7184463132419	23.82697877340238	0	23.82697877340238	116.27565641420361	0	1347.6539194236386	7.6246332074887615	105.79178575390657	0	116.27565641420361	1355.2785526311272	105.79178575390657	23.82697877340238	1453.445705177545	7.6246332074887615	1461.070338385034	138.1964768857338	8.577712358424856	23.82697877340238	31.45161198089114	222.06744216811018	0	222.06744216811018	31.45161198089114	0	0	31.45161198089114	
13-I	4A	Tumor	2330.3584402985175	165.49997840336607	12.616590281870955	561.0671913584966	11.874437912349135	7.421523695218209	1145.1411061721697	434.90128853978706	2.2264571085654628	22.264571085654627	45.27129454083108	16.32735212948006	2.968609478087284	1497.6634816950345	82.37891301692213	21.522418716132808	2.968609478087284	2681.3965110823387	14.843047390436418	4.4529142171309255	336.9371757629067	1243.1052189490501	15.58519975995824	8.905828434261851	19.295961607567342	1580.0423947119568	24.49102819422009	26.71748530278555	546.966296337582	21.522418716132808	1113.9707066522533	33.39685662848194	405.2151937589142	51.950665866527466	2421.643181749702	304.28247150394657	264.20624354976826	151.39908338245147	995.9684798982837	201.12329214041347	256.0425674850282	568.4887150537148	1147.367563280735	457.16585962544167	2658.3897876271626	20.780266346610986	27.459637672307373	317.64121415533936	1201.544686255828	34.881161367525586	50.46636112748382	48.23990401891836	1519.1859004111675	85.3475224950094	2685.84942529947	352.52237552286493	1252.011047383312	1604.5334229061768	40.07622795417833	5.195066586652747	0.742152369521821	57.887884822702034	926.2061571632325	69.76232273505117	11.874437912349135	2.2264571085654628	25.975332933263733	3.7107618476091044	3413.1587474308544	484.62549729774906	511.3429826005346	9.647980803783671	4.4529142171309255	20.780266346610986	8.905828434261851	995.9684798982837	14.100895020914598	29.686094780872835	3847.31788360112	50.46636112748382	77.18384643026937	25.23318056374191	12.616590281870955	5.195066586652747	0.742152369521821	127.65020755775319	37.849770845612866	5.937218956174568	3924.501730031389	30.428247150394657	13.358742651392776	43.786989801787435	691.6860083943371	26.71748530278555	0.742152369521821	3375.3089765852415	17.811656868523702	42.30268506274379	467.5559927987472	484.62549729774906	37.849770845612866	35.623313737047404	60.1143419312675	952.1814900964962	73.47308458266028	3417.6116616479853	505.40576364436004	520.2488110347965	1025.6545746791564	74.95738932170391	2.968609478087284	5.937218956174568	3859.9344738829905	55.66142771413657	77.9259987997912	133.58742651392777	3213.5197600294846	660.51560887442065	63.825103778876596	3937.8604726827816	
13-J	7S	Stroma	1465.66963376042	292.2277940573326	46.439300606010214	64.5619545010386	1008.0726229109534	53.23529581664586	573.1289294302724	39.643305395374576	670.5381941160499	66.82728623791714	54.36796168508513	1039.787267227253	21.520651500346197	603.7109078781328	9.061326947514189	711.3141653798638	26.051314974103292	439.4743569544381	1025.0626109375426	36.245307790056756	560.6696048774404	52.102629948206584	709.0488336429853	28.31664671098184	1061.3079187275994	612.772234825647	737.3654803539671	63.42928863259932	105.33792576485244	12.459324552832008	1215.3504768353405	28.31664671098184	99.67459642265607	6.795995210635641	463.26034019166286	105.33792576485244	12.459324552832008	1179.1051690452837	64.5619545010386	90.61326947514189	15.85732215814983	117.79725031768444	1243.6671235463223	106.47059163329172	472.32166713917707	72.49061558011351	3.3979976053178205	1235.7384624672475	79.28661079074915	33.979976053178206	1.1326658684392736	75.88861318543132	1315.0250732579966	35.11264192161748	475.7196647444949	1269.7184385204257	80.41927665918843	1350.1377151796141	1336.5457247583429	372.647070716521	89.48060360670262	55.5006275535244	96.27659881733825	7.928661079074915	1642.3655092369468	36.245307790056756	108.73592337017025	11.326658684392736	474.58699887605565	87.21527186982406	16.989988026589103	1625.3755212103576	53.23529581664586	108.73592337017025	11.326658684392736	104.20525989641317	1678.6108170270033	120.062582054563	489.3116551657662	61.16395689572077	2.2653317368785473	1688.804809842957	62.29662276416005	45.306634737570946	2.2653317368785473	63.42928863259932	1751.101432607117	47.57196647444949	491.5769869026447	1734.1114445805279	64.5619545010386	1798.6733990815665	121.19524792300227	6.795995210635641	0	524.4242970873837	88.34793773826334	3.3979976053178205	177.82854134496594	27.183980842542564	18.122653895028378	1.1326658684392736	91.74593534358115	205.01252218750852	19.25531976346765	527.8222946927015	195.95119523999432	28.31664671098184	224.26784195097616	165.36921679213393	20.387985631906925	28.31664671098184	551.6082779299262	106.47059163329172	4.5306634737570946	111.0012551070488	35.11264192161748	0	0	556.1389414036834	
13-J	7S	Tumor	448.0313998104993	63.60939626939187	12.445316661402758	42.17579535253157	193.5938147329318	7.6054712930794635	212.26178972503592	53.23829905155625	44.94142127728774	20.742194435671262	56.69533145750145	195.66803417649894	5.531251849512337	249.59773970924422	15.902349067347968	60.84377034463571	4.839845368323295	3483.997258711583	14.519536104969884	186.67974992104138	12.445316661402758	253.05477211518942	8.296877774268506	57.386737938690494	201.19928602601126	265.5000887765922	65.683615712959	56.00392497631241	43.558608314909655	6.222658330701379	244.06648785973186	13.1367231425918	66.37502219414804	7.6054712930794635	3624.352774392959	3.4570324059452107	46.32423423966582	12.445316661402758	244.75789434092093	8.296877774268506	65.683615712959	49.781266645611034	257.20321100232366	73.9804934872275	3609.1418318068	0.6914064811890421	61.53517682582475	20.742194435671262	289.69931561820863	0	20.742194435671262	62.22658330701379	310.44151005387994	20.742194435671262	3670.6770086326246	20.742194435671262	310.44151005387994	331.1837044895512	215.0274156497921	43.558608314909655	8.296877774268506	63.60939626939187	86.42581014863026	8.988284255457547	233.0039841607072	5.531251849512337	23.50782036042743	4.839845368323295	3648.5520012345755	6.914064811890421	88.5000295921974	17.976568510915094	220.55866749930445	4.839845368323295	23.50782036042743	95.41409440408782	238.53523601021953	28.347665728750727	3665.145756783112	0.6914064811890421	71.90627404366037	22.81641387923839	233.69539064189624	0	10.371097217835631	72.59768052484942	256.51180452113465	10.371097217835631	3737.052030826773	22.81641387923839	244.06648785973186	266.88290173897025	73.28908700603847	1.3828129623780843	0.6914064811890421	3799.9700206149755	0	69.14064811890421	11.062503699024674	98.87112681003302	0.6914064811890421	13.1367231425918	69.14064811890421	109.93363050905769	13.828129623780843	3869.1106687338797	11.753910180213715	112.00784995262482	123.76176013283855	585.6212895671187	10.371097217835631	0.6914064811890421	3898.841147425009	0.6914064811890421	82.27737126149601	82.96877774268505	2830.6181339879386	192.90240825174274	21.433600916860307	3981.1185186865046	
14-A	1N	Stroma	21.504451421444237	0.768016122194437	0	7.6801612219443705	8.448177344138807	12.288257955110993	23.04048366583311	0.768016122194437	3.8400806109721852	0.768016122194437	1.536032244388874	20.736435299249802	0	23.80849978802755	0	4.608096733166622	0	17.664370810472054	20.736435299249802	0	23.80849978802755	0	4.608096733166622	0	20.736435299249802	23.80849978802755	4.608096733166622	1.536032244388874	19.968419177055363	0	26.8805642768053	0	1.536032244388874	0	17.664370810472054	19.968419177055363	0	26.8805642768053	0	1.536032244388874	0	19.968419177055363	26.8805642768053	1.536032244388874	17.664370810472054	1.536032244388874	0	28.416596521194172	0	0	0	1.536032244388874	28.416596521194172	0	17.664370810472054	28.416596521194172	0	28.416596521194172	27.648580398999734	0	0	1.536032244388874	8.448177344138807	0	12.288257955110993	0	13.05627407730543	0	17.664370810472054	8.448177344138807	0	12.288257955110993	0	13.05627407730543	0	8.448177344138807	12.288257955110993	13.05627407730543	17.664370810472054	1.536032244388874	0	25.344532032416424	0	0	0	1.536032244388874	25.344532032416424	0	17.664370810472054	25.344532032416424	0	25.344532032416424	58.369225286777215	0	0	17.664370810472054	1.536032244388874	0	21.504451421444237	0	0	0	1.536032244388874	21.504451421444237	0	17.664370810472054	21.504451421444237	0	21.504451421444237	1534.4962121444853	25.344532032416424	0	17.664370810472054	1.536032244388874	0	1.536032244388874	17.664370810472054	0	0	17.664370810472054	
14-A	1N	Tumor	499.78342718155466	0	0	0	333.18895145436977	166.59447572718489	499.78342718155466	0	0	0	0	499.78342718155466	0	499.78342718155466	0	0	0	5164.428747542731	166.59447572718489	333.18895145436977	0	499.78342718155466	0	0	499.78342718155466	499.78342718155466	0	0	166.59447572718489	0	499.78342718155466	0	0	0	5331.023223269916	0	166.59447572718489	0	499.78342718155466	0	0	166.59447572718489	499.78342718155466	0	5497.617698997101	0	0	0	499.78342718155466	0	0	0	499.78342718155466	0	5497.617698997101	0	499.78342718155466	499.78342718155466	832.9723786359244	0	0	0	0	0	333.18895145436977	0	166.59447572718489	0	5664.212174724285	0	0	166.59447572718489	166.59447572718489	0	166.59447572718489	0	333.18895145436977	166.59447572718489	5664.212174724285	0	0	166.59447572718489	333.18895145436977	0	0	0	499.78342718155466	0	5664.212174724285	166.59447572718489	333.18895145436977	499.78342718155466	499.78342718155466	0	0	5830.806650451471	0	0	0	166.59447572718489	0	0	0	166.59447572718489	0	5830.806650451471	0	166.59447572718489	166.59447572718489	1999.1337087262186	0	0	5997.401126178655	0	0	0	5664.212174724285	333.18895145436977	0	5997.401126178655	
14-B	1N	Stroma	200.15601290962772	52.21461206338114	8.702435343896857	281.7413442586607	304.58523703638997	50.03900322740693	31.546328121626107	28.282914867664786	27.195110449677678	131.62433457643996	18.492675105780823	353.5364358458098	1.0878044179871071	58.74143857130378	1.0878044179871071	154.46822735416922	4.351217671948429	32.63413253961321	354.62424026379693	0	59.82924298929089	0	157.73164060813053	1.0878044179871071	354.62424026379693	59.82924298929089	158.81944502611765	16.317066269806606	328.51693423210634	3.263413253961321	57.65363415331667	1.0878044179871071	155.5560317721563	4.351217671948429	31.546328121626107	330.69254306808057	1.0878044179871071	57.65363415331667	1.0878044179871071	159.90724944410474	0	331.7803474860677	58.74143857130378	159.90724944410474	32.63413253961321	19.580479523767927	0	212.12186150748587	1.0878044179871071	5.439022089935536	0	19.580479523767927	213.209665925473	5.439022089935536	32.63413253961321	217.56088359742142	1.0878044179871071	218.64868801540854	466.66809531646896	93.55117994689121	1.0878044179871071	15.2292618518195	305.6730414543771	4.351217671948429	329.60473865009345	2.1756088359742143	178.39992454988555	3.263413253961321	31.546328121626107	308.93645470833843	1.0878044179871071	330.69254306808057	1.0878044179871071	181.6633378038469	0	310.02425912632555	331.7803474860677	181.6633378038469	32.63413253961321	19.580479523767927	0	506.9168587819919	1.0878044179871071	5.439022089935536	0	19.580479523767927	508.004663199979	5.439022089935536	32.63413253961321	512.3558808719274	1.0878044179871071	513.4436852899146	511.26807645394035	35.89754579357454	0	32.63413253961321	17.404870687793714	0	482.9851615862756	1.0878044179871071	7.61463092590975	0	17.404870687793714	484.07296600426264	7.61463092590975	32.63413253961321	490.59979251218533	1.0878044179871071	491.6875969301724	186.0145554757953	1.0878044179871071	5.439022089935536	33.72193695760032	25.019501613703465	0	25.019501613703465	33.72193695760032	0	0	33.72193695760032	
14-B	1N	Tumor	793.039645881989	86.81203224151952	9.385084566650757	337.8630443994273	211.16440274964205	86.81203224151952	244.0121987329197	18.770169133301515	82.11948995819414	161.89270877472558	32.847795983277656	293.2838927078362	4.692542283325379	262.78236786622125	0	244.0121987329197	0	4432.10618660082	171.27779334137634	126.69864164978523	32.847795983277656	229.93457188294357	136.083726216436	107.92847251648372	297.97643499116157	262.78236786622125	244.0121987329197	21.116440274964205	408.251178649308	16.423897991638828	326.1316886911138	0	180.6628779080271	0	4293.676189242722	159.54643763306288	265.1286390078839	75.08067653320606	251.0510121579078	93.85084566650758	86.81203224151952	424.6750766409468	326.1316886911138	180.6628779080271	4528.30330340899	7.038813424988069	30.501524841614962	168.93152219971364	337.8630443994273	0	0	37.54033826660303	506.7945665991409	0	4558.804828250606	168.93152219971364	337.8630443994273	506.7945665991409	513.833380024129	51.61796511657917	9.385084566650757	18.770169133301515	342.5555866827527	14.077626849976138	290.9376215661735	2.3462711416626894	246.3584698745824	2.3462711416626894	4441.4912711674715	136.083726216436	220.5494873162928	190.04796247467786	103.23593023315834	117.31355708313448	131.39118393311063	356.6332135327288	293.2838927078362	248.7047410162451	4631.539233642149	2.3462711416626894	30.501524841614962	302.66897727448696	234.62711416626897	4.692542283325379	0	32.847795983277656	537.296091440756	4.692542283325379	4662.040758483764	307.3615195578123	234.62711416626897	541.9886337240813	663.9947330905411	21.116440274964205	0	4528.30330340899	4.692542283325379	16.423897991638828	251.0510121579078	337.8630443994273	2.3462711416626894	14.077626849976138	21.116440274964205	588.9140565573351	16.423897991638828	4544.727201400629	253.39728329957046	351.9406712494034	605.3379545489739	898.62184725681	7.038813424988069	0	4866.166347808418	7.038813424988069	30.501524841614962	37.54033826660303	3099.424178136413	1370.2223467310107	427.0213477826095	4896.667872650033	
